symbol,ID001,ID002,ID003,ID004,ID005,ID006,ID007,ID008,ID009
DIRC1,4.056867941,3.840870357,4.088073483,3.94090227,4.133312022,3.99798394,3.990988795,4.099250685,4.073553712
DNAJB7,4.174574969,4.30469493,4.180924373,4.319412741,4.174047183,4.035563845,4.24483782,4.187809341,4.233694924
UCN3,8.212644673,8.571443408,7.924359219,8.552684944,8.27574792,8.030775251,8.495875109,8.023781604,8.148202719
DIP2A,7.589760783,7.343527524,7.248596105,7.687492602,7.670440195,7.069795548,7.279782095,7.56146519,7.360008686
USP28,8.344037764,7.98617252,7.729921843,8.118039235,8.211763068,7.803487259,7.884152112,8.121519504,8.124358866
KNL1,7.158992493,6.416675569,7.021345112,6.470755355,6.770645986,6.297910315,6.904658716,6.730593781,6.269866402
SENP8,5.253144854,5.606533621,5.633278984,5.506741542,5.205821457,5.464163373,5.253436089,5.123128427,5.561198931
GRHL1,6.64055547,6.666570245,6.972912813,6.749744075,8.959295875,7.175535427,6.728248762,6.859880395,6.986964426
CNBD2,7.50962444,7.580276092,6.997970724,7.933912836,7.545882381,7.113657471,7.47570465,7.162364373,7.216041391
CASKIN1,7.018326074,6.70203739,6.940564528,6.927320179,7.190824153,7.461007614,6.868101548,7.28471209,7.148862993
CACNA2D4,6.839572704,6.801945803,6.800982935,6.948119283,6.806943228,6.883033702,6.783163479,6.78850779,6.912227702
ARL11,4.858040763,5.016160574,5.395745576,4.949980668,5.291050669,6.700507077,5.199570982,5.578471583,6.570973618
SLC2A13,3.948681084,4.147236886,3.99803748,3.735776712,3.560450813,3.786695663,3.75001308,3.809463063,3.955800692
NIPA1,6.103616957,5.789619306,6.27322671,5.486298298,5.477867073,6.049500236,5.870631156,5.586810937,6.176849682
TUBA3FP,7.950234273,7.705413661,8.003224051,8.480080241,7.948402091,7.725640449,7.971915486,7.793788564,8.050746098
CARD16,9.123098881,9.788721767,9.727209912,10.18996623,10.03420898,9.052177515,9.787450949,10.04794993,8.948102094
DUSP19,4.039427503,4.181956345,4.042659539,3.983649457,4.097229153,3.788355141,3.898225391,4.022630473,4.386029027
CYB5D1,8.205169731,7.854234339,8.163535019,7.913989668,7.891831768,7.653211873,8.044368128,7.719828819,7.733629861
NMNAT2,6.871941191,6.471615275,6.609156376,6.660235075,6.708719158,6.658147065,6.946934589,6.836521725,7.174815559
SLC4A1,7.6151923,7.174790684,7.096742176,7.585401631,7.561373195,7.073109987,7.568917884,7.054413611,7.130412527
CREG2,5.545446145,5.396218078,5.474448715,5.401661149,5.614345251,5.289575037,5.265912543,5.399107822,5.762778235
RXFP1,4.81088877,4.761896462,4.848035658,4.741820279,4.851335006,4.529043168,4.495802137,4.628044564,4.572854202
SPEF2,5.514188717,5.22309666,5.993972044,5.328698297,5.211798286,5.175864279,5.247929787,6.058252383,5.282502319
DTD1,6.891544146,6.922180909,6.524358073,7.291128454,6.944170893,6.914378185,6.75803433,7.024189868,6.660541505
CASC4,6.157588085,6.20748878,6.320490226,6.125423467,6.131854237,6.476107056,6.378770141,6.309106603,6.48999245
FGF1,5.166329249,4.852132928,5.349947939,5.064735841,5.869191453,5.155825906,5.133530251,5.070892442,4.81391529
ARPP21,3.796436999,3.722219285,3.841624194,3.713659902,3.858389781,3.797104838,3.728045404,3.950856482,3.850443809
RHOXF1,7.038831757,6.989049552,6.692123614,7.129591514,7.07596415,6.991962498,7.158846662,6.692556056,7.233547606
ADAMTS17,5.81260862,5.721967782,5.6977902,5.673868974,5.529208085,6.264548706,5.79947346,5.892791924,6.103438359
DHH,4.740218723,4.749385254,4.727981115,4.793328192,4.788825972,5.072626525,4.725220888,4.827901974,4.939739243
ABRA,4.459366982,4.554260238,4.505793717,4.551003784,4.498293513,4.991889308,4.588860224,4.769888017,4.602037154
KLHDC1,5.076076159,6.004353979,5.245085995,5.64529189,5.880695342,4.495631905,5.214601604,5.307124169,5.105786252
RICTOR,4.699523007,4.429214539,4.698330619,4.619559627,4.517166427,4.658709332,4.207560091,4.629685155,4.724868277
NETO1,6.481807963,5.987815607,5.722429865,5.868679018,6.736029827,5.369514893,6.127334772,5.737013894,6.201323026
WWP2,6.768352842,6.850402094,6.725763379,6.454742051,5.925760481,6.996985961,6.689881085,6.826716052,6.344420703
ST7L,4.06382771,4.100264782,4.315716929,4.062376358,4.140592563,4.030707634,4.160942957,4.088234169,4.06382771
C2orf15,4.70189247,5.095089965,5.166988336,5.639963897,4.962610439,5.12658559,4.969569686,5.178966907,5.420871748
KCNH8,5.340620543,5.456764006,5.533180628,5.941148526,5.472567291,5.642502006,5.678608365,5.393485314,5.600701168
MCF2L,7.82492548,7.760787977,7.084508991,7.826515697,8.295148362,7.29043188,7.900405647,7.474550672,7.561585328
SLCO6A1,6.221458804,5.756324571,6.241457997,5.958613493,5.714910408,5.722421996,6.100482717,6.188730354,6.05196185
PP2D1,4.17742983,4.073792056,4.229811774,4.2899519,4.229811774,3.962775777,4.197172863,4.131794961,4.154817772
KLC3,9.840756419,10.09739929,9.217418859,10.68495653,10.03208158,9.532291191,9.905864843,9.623608105,9.097095733
CIB3,5.036790883,5.094729155,4.936354102,5.28803972,4.950178223,4.759140429,4.882188205,5.140343218,5.063439121
CADM2,4.989394223,5.089298368,4.900985845,4.993678563,5.049372299,4.933271247,5.222314503,4.814883288,4.860050863
C9orf66,4.333803371,4.575529711,4.454116199,4.590643149,4.390671337,4.48098416,4.416499556,4.551204997,4.819083582
HDAC9,4.556780264,4.481387978,4.308038609,4.381923562,4.589205772,4.547440217,4.570655276,4.565866285,4.52109265
SLC16A11,8.622264146,8.820540274,8.31221635,8.904905218,8.741187052,8.688149079,8.266549371,8.520675835,8.633951041
TMEM67,3.707321924,3.707018875,3.918101064,3.775969485,3.565396391,3.735137547,3.675520274,3.909447648,3.786275731
HS6ST2,4.447355744,4.727638401,6.588692983,5.217119,5.3866525,7.489774583,6.639288554,4.778530703,6.800542531
CAMKK1,7.042799974,7.169407414,6.839697287,7.167260223,7.212979519,7.376904275,7.180044859,7.031560106,7.273656114
ZNF625,5.437922367,5.489552805,5.503597382,5.484979996,5.642191205,5.424546852,5.435339161,5.590162725,5.612026861
ZNF563,6.124640637,5.908216436,5.57963153,5.915292344,6.057195989,5.711130944,5.67014854,5.833829612,5.76050985
LIN9,4.285066325,4.443385631,4.381191048,4.260300479,4.279434041,4.845689283,4.445351064,4.491709517,4.769035545
CLEC4D,7.572472137,7.421267173,7.545596018,7.484206377,8.011193431,7.109318272,7.551843619,7.884865208,7.252397439
SLC25A27,5.320094829,5.597485518,6.129911429,5.825265849,5.311862825,5.577045619,5.286603996,5.741179645,5.415672109
GPRC6A,6.310603777,6.059407927,6.11841651,5.877846995,6.045737895,5.92714442,6.026610578,6.159232608,6.11511529
RAET1E,5.908484756,5.8257162,6.041616937,6.241812927,6.720520196,6.034437055,6.032173773,5.959919793,5.949108822
SLC44A5,4.493739669,4.291472635,4.605447532,5.009645755,4.500642247,4.589630693,4.792549434,4.401771001,4.873085665
ZNF417,3.744623912,3.689825395,3.67055967,3.635854833,3.730909534,3.8052835,3.782094146,3.821085364,3.696469819
ZNF781,5.053632649,5.113141614,4.92952653,5.146958098,5.313036572,5.217434371,5.055989479,5.177485484,4.920297566
HELB,6.139117619,5.732148766,6.678861416,5.745106811,6.190276587,5.766436771,6.11286277,5.661706162,5.502197557
SEC62,4.94182405,5.341504184,5.689775855,5.133047228,4.821892216,4.45321908,4.732915653,5.471120783,5.759492129
TRDN,4.226899381,3.921781217,4.325271739,4.174644522,4.007620876,3.96840108,3.835877387,3.954923124,4.369998932
SOCS4,5.993938371,6.193950815,6.275114973,5.734521996,5.838045672,6.036881796,5.965685087,5.658292346,5.277583123
C8orf31,6.859335689,6.603554414,6.167904584,6.841672464,6.47872195,6.645744665,6.544234031,6.44127012,6.737086122
ZNF547,4.334939977,4.22259868,4.278105659,4.456588279,4.305983709,4.232262897,4.174971012,4.487265555,4.15015691
SIM1,5.815801813,5.677377996,5.588112813,5.821925752,5.824705207,5.730348233,5.932201234,5.718052607,5.946144896
PROM2,7.838483178,9.442987069,8.556434818,7.207072444,10.74400124,6.594134734,7.983956349,6.853447122,8.410835195
TLR4,6.938730843,7.229563638,7.765442884,6.544613586,7.189042512,7.334571501,6.904543767,7.913210807,7.004242102
TSNARE1,6.407224365,6.101476431,6.32051031,6.262246654,6.360373978,6.500864894,6.217307982,6.46327782,6.503237402
CAPN13,5.599496649,5.66966948,5.372737068,5.842324954,5.327889881,5.457214975,5.761918116,5.43400757,5.142225985
STMN1,4.815467122,4.612149989,4.651069861,4.617204467,4.51695353,4.733118087,4.754531953,4.636143696,4.932175282
SIGLEC10,6.451219438,6.237296742,6.809818584,6.762502667,7.344208455,7.035260902,6.908694924,7.030459356,6.916034875
RFX4,4.656067905,4.586564598,4.691686434,4.649697413,4.537661207,4.701746195,4.455046878,4.633660085,4.77669522
WFIKKN1,8.099730763,8.063008501,8.037615969,8.222445988,8.11646321,7.964991327,8.319247357,8.079377993,8.068664961
SENP1,7.208324438,6.518397753,7.260299591,6.17882491,6.794923087,6.505333232,6.464789529,6.656243583,6.78613847
KLF14,7.705577674,8.1011657,7.55810953,8.610728048,8.508004193,7.351876797,7.980289341,7.554072184,7.337457881
NXNL2,4.554231456,4.562843659,4.595350464,4.714310451,4.62567824,4.567326859,4.701287742,4.678780993,4.8648539
BRS3,6.025422668,6.549597191,6.068296431,7.011939341,6.668359341,5.771131051,6.647115049,5.877635902,5.723535691
LINC00205,6.392437804,6.10552092,6.206856695,6.352654324,6.423382984,6.155646666,6.10531275,6.105588528,6.13826239
TMX3,4.629729835,4.33718683,4.365862391,4.171030781,4.34984961,4.202846919,4.395390131,4.304972028,4.525578748
ZNF396,4.698940484,4.604125115,4.55236925,4.678687874,4.6708416,4.414090795,4.47491862,4.507516369,4.97601574
SLC26A7,3.665070113,3.685537972,3.752950159,3.692520967,3.741010354,3.770755688,3.643408813,3.579254155,3.684658547
SNX18,5.760059361,5.852187431,5.718785581,5.665295995,5.734511262,5.746079423,5.583421946,5.903385361,6.179277885
FBXO39,7.84214314,7.162696077,6.994905453,7.4356772,7.746591089,7.188248332,7.6315487,7.278767884,7.577524692
B3GNT6,6.69714733,7.601519145,6.843919031,7.004940336,6.782102822,6.774429067,7.238155667,8.088476193,6.886457748
DENND1B,6.088192092,5.786775516,5.920760154,5.595716903,5.874861474,5.798736358,5.853021475,5.635478891,5.79767623
ZNF619,7.589642759,7.883048654,7.495228598,7.664590475,7.87395349,7.48779944,7.506431905,7.334038709,7.595169122
ICK,3.678501582,3.667186019,3.686125651,3.690477019,3.635867093,3.726200524,3.608249432,3.590156255,3.733427713
FAM71D,7.350486181,7.260213102,6.936152165,7.359284418,7.319739336,6.771467417,7.005641745,7.043079277,7.051890152
BCL2L14,6.423257178,6.88086266,6.138915386,7.26282199,6.785838806,6.243665726,6.851554374,6.492835685,5.994640849
HS6ST3,5.653825267,5.604561201,5.41148455,5.845990794,5.298774909,5.995315928,5.885320768,5.935705946,5.937621521
SLC26A1,5.710744879,5.608243123,5.449996759,6.098989477,5.923380424,6.200424293,5.639655604,5.625471833,5.639146146
CLDN15,6.588592162,6.673653255,6.556569488,7.042975673,6.877983051,7.280078887,7.002064892,6.855675696,7.1564633
RAB42,7.32955367,7.323348996,7.341156391,7.425162094,7.381412179,7.423148777,7.192493055,7.354673556,7.376398022
PTCHD1,5.896856605,6.063703335,5.758053168,5.530432992,5.716681672,5.703240433,5.606009498,5.669273001,5.852718364
M1AP,4.259147298,4.047869052,4.19781944,4.127998936,4.28955086,4.056631876,4.133661479,4.340771431,4.109011112
ZSCAN4,4.376765708,4.537327328,4.390698229,4.535856737,4.653410615,4.623937434,4.708554884,4.423601669,4.459255365
VWA5B1,5.93177739,6.304547824,6.000693289,6.30858022,6.264346879,6.624114547,6.637830575,6.502035124,6.300156907
LINC00311,5.115179514,5.138538036,5.083491454,5.25175846,5.130707248,5.531061221,5.214016486,5.157442807,4.950171983
HTR6,6.308188422,6.426035756,6.122525454,6.680381331,6.971650621,6.640822516,6.46105133,6.398723121,6.275724428
MAGEB6,3.618804103,3.612127789,3.56232199,3.699293135,3.713870559,3.64435282,3.629807543,3.648874171,3.648874171
RUSC1-AS1,6.592980115,7.09418591,6.926647508,7.057061929,6.975027339,6.687338247,6.981466555,6.729645925,6.380177763
CACNG6,10.23562884,10.63474558,9.728372087,10.84677268,10.67834803,9.821915834,10.29888471,10.06252172,9.720313489
LMNTD1,7.853584475,8.053574424,7.707676384,8.453207523,8.426922104,7.515183754,7.957111696,7.665425332,7.494094291
CIRBP-AS1,7.518828051,7.712437539,7.346594683,7.693663902,7.322228281,7.662715151,7.692813793,7.516889582,7.759067529
AXDND1,4.304758382,4.619599465,4.633874909,4.92854285,3.970195752,4.319119688,6.752538471,4.573048164,5.764831011
ASMTL-AS1,7.492131007,7.707823079,7.266356821,7.924352605,7.68229183,7.891768111,7.575817479,7.654135257,7.441831659
CD200R1,5.098464013,4.814860432,5.194928996,4.843643726,5.349995547,4.996952556,5.124010903,5.022726717,4.811874786
LINC00334,5.275121919,4.997298325,4.933324942,5.031278465,5.113546157,4.875431429,5.227899935,5.057835318,5.262764322
ATOH7,3.918744138,3.925526721,4.009131969,4.04556115,3.989654351,4.057168143,4.221486066,3.910580055,4.161570803
SEC16B,5.063151609,5.249581722,5.978480689,5.522787079,5.134233106,5.838854063,5.891901173,5.574675487,6.092743902
AMER1,6.323861634,5.988361538,6.123182666,6.665663343,5.556657304,6.346782028,6.060019356,5.847085204,6.552822136
NKX6-3,7.696351712,7.512875501,7.240455559,7.752145316,7.722101166,7.467785655,7.396159818,7.516712404,7.27181921
TBATA,7.719586593,7.652365708,7.051242582,8.038157917,7.537356653,7.297951768,7.629503632,7.391664609,7.399108918
EXOC3L2,9.451159025,9.67320949,8.779648056,9.886152126,9.625447213,9.209128157,9.564803392,9.33975209,8.903104536
CABP4,6.343381233,5.893585067,6.231939826,6.121491737,6.183773807,6.867158921,6.143464779,6.244652338,6.443967655
TNFRSF13C,8.044372535,8.069342359,7.609890205,8.135770382,7.961469758,8.151264796,8.040613315,8.049714989,8.069723287
CAMK2N2,7.581503322,7.492069918,7.138415241,7.868884509,7.743889374,7.79856693,7.613974046,7.356588446,7.500627352
ANKRD30BP2,4.34037566,4.528805319,4.129033695,4.191206658,4.32020549,4.406050972,4.304707153,4.205213709,4.357216332
KCNG3,5.451773235,5.215688909,5.069204381,5.94136267,5.268207547,4.827629139,5.319678623,5.301508043,5.200962776
LINC01312,7.177433516,7.529541831,7.013848061,8.442026267,7.628554694,6.766801618,7.34263994,7.200149309,6.830231209
FOXP2,5.372184555,5.553759561,5.383208377,5.220443294,5.514989492,5.45083767,5.45142503,5.276647008,4.927144394
B4GALNT2,6.275511886,7.744860219,6.544872278,6.991069774,5.966425032,6.21240149,6.74616921,6.103984903,7.003046816
FMR1NB,3.998183244,3.923780674,3.918262279,4.069790749,3.992873946,4.120582079,4.003715989,3.970369934,4.07226721
GCSAML,4.223158993,4.351842233,4.407085519,4.285722195,4.357510053,4.466762642,4.508850413,4.357771864,4.594190185
SIGLEC11,5.509126223,5.635519665,5.939195259,5.505602714,5.539791756,5.464410479,5.415605123,5.873998121,5.713227382
IL23R,4.292482743,4.792645431,4.452045669,4.561315731,4.272025832,4.484940465,4.305009238,4.223924088,4.645342136
MAGEB18,3.822752392,3.849639463,3.646185039,3.690956836,3.678672552,3.779362392,3.680530816,3.683160166,3.714857396
CD276,6.383214006,5.87687915,6.569207535,6.210592152,6.332752082,7.061523808,6.579203838,6.935392212,6.139455513
IFNL2,7.269232433,7.384088676,6.777510221,7.594653286,8.037850078,6.540322231,7.281768476,6.918106702,7.001717321
IFNL1,7.246116396,7.096770573,6.794821893,7.562334131,7.726452906,6.845059286,7.127320686,7.065445647,7.039160643
C4orf36,4.644801825,4.902855405,4.728685401,4.630205131,4.669520581,5.046270113,4.556096876,4.742738016,4.869224879
FIGNL1,8.625613671,7.007217813,8.169661631,7.159962004,7.150393481,7.988465981,8.367912967,7.590127461,7.742061174
RIMS1,4.719074788,4.581167175,4.358366696,4.508387067,4.441994067,4.461138079,4.282392594,4.414138728,4.373944276
PITPNM2,6.617753794,6.821186483,6.559929286,6.956239582,6.769865791,6.532921248,6.840641991,6.66582622,6.423519789
PCDH10,5.520283271,5.384176256,5.135086328,5.495145956,5.257250157,5.106276481,5.547728132,5.274424155,5.476915717
TAB3,6.004971932,5.670705523,6.404600981,5.759602969,5.071365198,6.184613854,5.702173036,5.111996038,6.443147327
GRK7,5.37808185,5.051497806,5.046433819,5.198244624,5.046673122,5.296113267,5.07374614,5.203198815,5.281948757
MMEL1,7.178223297,7.674671396,7.52138846,8.128829812,7.493433926,8.264459269,7.675859682,7.586117466,8.255241789
PDE8A,7.927361362,8.45689201,7.512578922,8.15086963,8.220783871,7.781566574,8.099758929,8.032105533,8.282965102
NLRP6,5.548184675,5.938789262,5.8128633,5.897473889,5.56081853,6.109586667,5.860585761,5.847055818,6.060243699
AKNAD1,6.058349222,5.78583457,5.488246712,5.946262529,6.380185596,5.437970829,5.846914623,5.434524809,5.661176419
RTL3,6.820077711,6.217929341,6.587620941,6.493264218,6.825033185,6.664472635,6.471439668,6.762105967,6.731671976
ZIC5,6.474833325,6.247259828,6.218871821,6.935757917,6.525127626,6.725093894,6.366726559,6.234182828,6.180688812
ANGPT1,3.579781668,3.527630672,3.629693221,3.623775486,3.513247169,3.68436941,3.663616267,3.622126277,3.704519833
TEDDM1,5.629814951,5.609439794,5.292676546,5.489696088,5.916148477,5.225463538,5.279381416,5.296821603,5.022150941
LOC149373,6.685600562,7.009783986,6.551154804,7.094266396,6.893085842,6.504413909,6.786407161,6.44716817,6.490051479
GABRG1,4.37320668,4.162320445,4.338523197,4.225014394,4.48992964,3.991235542,4.286564662,4.073795738,3.797718821
PANX2,8.935872507,8.791641676,8.520652778,9.348635868,8.931977332,9.107139353,9.074262098,8.68125772,8.802464498
ZNF114,4.813512124,5.039943912,5.186187535,5.618200042,5.418968051,5.041845075,5.242659608,5.014692129,4.896228041
CCDC27,6.546695792,6.913896924,6.431422704,6.856643779,6.395284771,7.112417845,6.836093696,6.818183043,6.696765895
CFAP161,4.947159568,4.961969108,4.702363822,5.017771202,4.852624452,4.799215799,4.849303026,4.445176903,4.9440148
NEUROD2,7.247121417,7.148377593,7.28018422,7.176796295,7.115391096,7.29711789,7.320973396,7.372719301,7.212999022
C5orf17,6.069907951,6.021065042,5.971118091,6.948754657,6.056784867,6.141288769,6.913691319,5.772700043,6.252396349
LINC00208,6.982556676,7.019451233,6.532097625,7.009794532,6.986643304,6.87180896,6.570732444,6.899943703,6.655235688
DNAH6,4.13730362,4.230519021,4.145381826,4.1358435,4.015279842,4.216776602,4.280181664,4.178411289,4.148688468
LRRC15,6.468368597,6.069950752,6.714539304,6.080424829,6.26846765,6.362550609,6.127349305,6.458204746,6.475706557
CFAP46,7.337233116,7.32299642,7.029019522,7.225984661,7.294381194,6.819499747,7.127828804,6.733033391,6.936434042
B3GNT7,5.634948014,5.972860128,5.567855851,5.478945891,5.360067805,6.13151261,5.82361837,5.429675267,5.648559875
CBLL2,6.339259649,6.490363858,6.025328539,6.461085769,6.469607026,6.12993831,6.095854042,6.013212096,6.151427236
ZMYM6,5.634519493,5.735875482,6.044187981,5.896533554,6.195036252,5.526719112,5.4666474,5.623572153,5.362912408
SGCZ,5.599476189,5.49093901,5.690389385,5.917466094,5.731652773,5.682172966,5.466882827,5.381221627,5.541231117
LINC02551,3.680549931,3.686721053,3.756824047,3.667700181,3.741501963,3.65578277,3.831835656,3.833536015,3.565544006
WNT9B,6.602046968,6.686941783,6.526588445,6.644636567,6.599229465,6.921013252,6.776640388,6.853390663,6.693185658
DNAJB13,8.345322952,7.627241709,7.931104058,7.903908798,7.86383789,7.376326946,7.726663802,7.810602736,7.742597293
CNPY3,7.576608853,6.541316436,7.488944844,7.272873081,7.336384055,7.960913498,7.228293003,8.208362081,7.705537902
