X1,X2
POLR2L,ZNF335
KDM6A,POLR2E
KDM6A,POLR2F
KDM6A,POLR2C
KDM6A,POLR2D
KDM6A,POLR2K
KDM6A,POLR2L
EZH2,YY1
POLR2D,POLR2L
POLR2D,POLR2K
RXRA,ZNF335
RBBP7,RXRA
NCOA3,PKNOX1
H3F3A,POLR2C
H3F3A,POLR2D
H3F3A,POLR2A
H3F3A,POLR2B
PBX1,WDR5
POLR2D,POLR2H
H3F3A,POLR2G
POLR2D,POLR2G
H3F3A,POLR2H
POLR2D,POLR2J
H3F3A,POLR2E
CNOT6,NCOA3
POLR2D,POLR2I
H3F3A,POLR2F
H3F3A,POLR2K
H3F3A,POLR2L
POLR2D,POLR2F
H3F3A,POLR2I
POLR2I,WDR5
POLR2B,YY1
POLR2D,POLR2E
H3F3A,POLR2J
CNOT6,NCOA6
MEIS1,PBX1
KDM6A,MEIS1
NCOA6,PCGF2
HDAC3,RXRA
POLR2G,ZNF335
POLR2I,ZNF335
EP300,PBX1
HIST1H3A,POLR2J
HIST1H3A,POLR2I
HIST1H3A,POLR2H
HIST1H3A,POLR2G
EED,RXRA
HIST1H3A,POLR2F
HIST1H3A,POLR2E
HIST1H3A,POLR2D
HIST1H3A,POLR2C
HOXA1,NCOR1
HIST1H3A,POLR2B
HIST1H3A,POLR2A
HOXB1,MEIS1
SUZ12,WDR5
CREBBP,YY1
EGR2,KDM6A
EGR2,PBX1
HIST1H3A,RXRA
POLR2F,RARA
CTCF,HOXB1
POLR2F,RARB
HIST1H3A,POLR2L
HIST1H3A,POLR2K
NCOR1,PAXIP1
POLR2B,WDR5
POLR2F,RARG
PKNOX1,RBBP5
H3F3A,MEIS1
EP300,KDM6A
HIST1H4A,RBBP5
ASH2L,EP300
PAXIP1,SUZ12
ASH2L,WDR5
KDM6A,RXRA
NCOA6,NCOR1
EP300,MEIS1
ASH2L,EED
PAX6,WDR5
POLR2C,YY1
WDR5,YY1
HOXB1,PKNOX1
EGR2,MEIS1
HOXB1,KDM6A
KDM6A,SUZ12
HIST1H4A,NCOR1
PIAS2,RBBP5
POLR2J,RXRA
PKNOX1,RARG
JUN,POLR2G
JUN,POLR2H
JUN,POLR2I
JUN,POLR2J
PKNOX1,RARA
JUN,POLR2K
JUN,POLR2L
CTCF,EP300
HOXB3,MEIS1
CREBBP,EZH2
HOXB1,WDR5
NCOA3,RXRA
RBBP5,SUZ12
HIST1H3A,PIAS2
MEIS1,POLR2A
MEIS1,POLR2B
NCOA3,NCOR1
POLR2C,RXRA
ASH2L,H3F3A
MEIS1,POLR2I
MEIS1,POLR2J
MEIS1,POLR2G
JUN,POLR2A
MEIS1,POLR2H
JUN,POLR2B
MEIS1,POLR2E
JUN,POLR2C
MEIS1,POLR2F
JUN,POLR2D
MEIS1,POLR2C
JUN,POLR2E
MEIS1,POLR2D
JUN,POLR2F
MEIS1,POLR2K
MEIS1,POLR2L
KRT13,KRT86
KRT13,KRT85
LCE3D,SPRR1B
LCE3D,SPRR1A
CDSN,LOR
LCE3D,TCHH
DSC1,DSP
KRT13,KRT82
KRT13,KRT81
KRT13,KRT84
KRT13,KRT83
KRT78,KRT9
KRT13,KRT80
DSC2,PKP1
LCE3D,SPRR2G
CDSN,SPRR3
DSC2,PKP4
DSC2,PKP3
DSC2,PKP2
CAPN1,FLG
DSP,PKP2
DSP,PKP1
DSP,PKP4
DSP,PKP3
KRT6A,KRT9
EVPL,PPL
DSG3,PKP3
DSG3,PKP4
DSG3,PKP1
DSG3,PKP2
LCE3D,TGM1
CSTA,SPRR1B
LOR,RPTN
CSTA,SPRR1A
KRT37,KRT4
DSC2,DSP
KRT86,KRT9
DSC2,DSG2
DSC2,DSG1
DSC2,DSG4
DSC3,PERP
DSC2,DSG3
CSTA,SPRR2G
KRT19,KRT3
KRT19,KRT4
KRT19,KRT2
KRT19,KRT7
KRT19,KRT8
KRT19,KRT5
FLG,PKP1
FLG,PKP2
FLG,PKP3
FLG,PKP4
KRT13,KRT6B
PPL,TCHH
KRT13,KRT6A
KRT3,KRT32
KRT3,KRT31
KRT3,KRT38
KRT3,KRT37
KRT3,KRT36
KRT3,KRT35
KRT13,KRT79
KRT13,KRT78
KRT3,KRT33A
KRT13,KRT75
KRT13,KRT74
KRT13,KRT77
KRT13,KRT76
KRT37,KRT5
KRT3,KRT33B
KRT37,KRT7
KRT37,KRT8
KRT3,KRT40
KRT12,KRT2
KRT13,KRT71
KRT12,KRT3
KRT12,KRT4
KRT13,KRT73
KRT12,KRT5
KRT13,KRT72
KRT12,KRT7
FLG,PRSS8
KRT12,KRT8
DSC3,DSP
CDSN,PPL
DSC1,PKP3
DSC1,PKP4
DSC1,PKP1
DSC1,PKP2
KRT2,KRT9
RPTN,TGM1
CASP14,LCE3D
DSG4,JUP
EVPL,SPRR3
KRT13,KRT2
KRT27,KRT4
KRT27,KRT5
KRT27,KRT3
KRT13,KRT8
KRT13,KRT7
DSG2,PKP1
DSG4,FLG
KRT13,KRT4
DSG2,PKP2
KRT13,KRT3
DSG2,PKP3
DSG2,PKP4
SPRR1B,TGM1
KRT13,KRT5
PPL,RPTN
EVPL,PI3
KRT20,KRT3
KRT20,KRT4
KRT20,KRT5
PPL,SPRR3
KRT20,KRT7
KRT20,KRT8
KRT25,KRT6B
KRT71,KRT9
KLK13,SPINK6
KRT25,KRT72
KRT25,KRT71
KRT25,KRT76
KRT25,KRT75
KRT25,KRT74
KRT25,KRT73
KRT25,KRT79
KRT25,KRT78
KRT25,KRT77
KRT18,KRT73
KRT18,KRT74
KRT18,KRT75
KRT18,KRT76
KRT18,KRT71
DSG3,JUP
KRT18,KRT72
KRT25,KRT83
KRT18,KRT77
KRT25,KRT82
KRT18,KRT78
KRT25,KRT81
KRT18,KRT79
KRT25,KRT80
KRT18,KRT6B
KRT25,KRT86
KRT25,KRT85
KRT25,KRT84
DSC1,FLG
KRT18,KRT6A
KRT18,KRT84
KRT18,KRT85
KRT18,KRT86
DSG3,FLG
EVPL,IVL
KRT18,KRT80
CAPNS1,FLG
KRT18,KRT81
KRT18,KRT82
KRT18,KRT83
LCE3D,SPRR3
SPRR1B,TCHH
DSC1,JUP
DSG4,PKP1
DSG4,PKP3
DSG4,PKP2
DSG4,PKP4
KRT19,KRT81
KRT19,KRT82
KRT19,KRT80
KRT19,KRT85
KRT19,KRT86
KRT19,KRT83
KRT19,KRT84
KRT25,KRT6A
KRT7,KRT9
PI3,TGM1
KRT14,KRT3
KRT14,KRT2
KRT81,KRT9
KRT14,KRT5
KRT14,KRT4
KRT14,KRT7
CDSN,PI3
KRT14,KRT8
CSTA,LCE3D
DSC2,FLG
KRT1,KRT10
KRT38,KRT86
KRT38,KRT84
KRT38,KRT85
KRT38,KRT82
KRT38,KRT83
KRT20,KRT73
KRT1,KRT18
KRT20,KRT72
KRT1,KRT15
KRT20,KRT71
KRT1,KRT16
KRT20,KRT77
KRT1,KRT13
KRT1,KRT14
KRT20,KRT76
KRT20,KRT75
KRT1,KRT12
KRT20,KRT74
KRT20,KRT79
KRT20,KRT78
SPRR1A,TGM1
DSC2,JUP
KRT1,KRT19
KRT38,KRT80
KRT38,KRT81
KRT1,KRT20
CASP14,EVPL
CASP14,TGM1
KRT20,KRT80
KRT1,KRT33B
KRT20,KRT84
KRT20,KRT83
KRT20,KRT82
KRT1,KRT33A
KRT1,KRT27
KRT20,KRT81
KRT1,KRT24
KRT1,KRT25
KRT20,KRT86
KRT1,KRT23
KRT20,KRT85
LCE3D,RPTN
KRT38,KRT7
KRT1,KRT31
KRT1,KRT32
KRT38,KRT8
DSC1,DSG4
LOR,TGM1
KRT40,KRT5
KRT35,KRT71
DSC1,DSG1
KRT1,KRT37
KRT40,KRT8
KRT35,KRT72
DSC1,DSG2
KRT1,KRT38
KRT40,KRT7
KRT35,KRT73
DSC1,DSG3
KRT1,KRT35
KRT1,KRT36
KRT35,KRT78
KRT35,KRT79
KRT35,KRT74
KRT35,KRT75
KRT35,KRT76
KRT35,KRT77
IVL,LCE3D
KRT38,KRT77
KRT38,KRT78
KRT84,KRT9
KRT38,KRT75
KRT1,KRT40
KRT38,KRT76
KRT38,KRT73
KRT38,KRT74
PI3,PPL
KRT38,KRT71
KRT38,KRT72
DSC3,FLG
KRT38,KRT79
KRT38,KRT6B
KRT38,KRT6A
KRT20,KRT6B
CASP14,IVL
KRT20,KRT6A
KRT35,KRT6A
KRT35,KRT6B
KRT38,KRT5
KRT38,KRT4
KRT27,KRT8
DSC3,JUP
KRT27,KRT7
KRT18,KRT5
KRT18,KRT4
KRT18,KRT7
KRT18,KRT3
KRT18,KRT2
TCHH,TGM1
KRT4,KRT40
LOR,PPL
DSG1,PKP4
DSG1,PKP3
KRT31,KRT8
DSG1,PKP2
KRT31,KRT7
DSG1,PKP1
IVL,SPRR1A
KRT33A,KRT83
KRT35,KRT81
IVL,SPRR1B
KRT33A,KRT82
KRT31,KRT5
KRT35,KRT82
KRT33A,KRT81
KRT31,KRT4
KRT35,KRT83
KRT33A,KRT80
KRT35,KRT84
KRT33A,KRT86
KRT33A,KRT85
KRT33A,KRT84
KRT35,KRT80
KRT35,KRT85
KRT18,KRT8
KRT35,KRT86
KRT6B,KRT9
KRT33A,KRT79
KRT33A,KRT78
KRT33A,KRT77
KRT36,KRT82
KRT36,KRT83
KRT36,KRT80
KRT36,KRT81
KRT33A,KRT72
KRT2,KRT40
KRT33A,KRT71
DSG4,PERP
KRT80,KRT9
KRT33A,KRT76
KRT33A,KRT75
KRT77,KRT9
KRT33A,KRT74
KRT33A,KRT73
LOR,TCHH
KRT33A,KRT6A
KRT36,KRT86
KRT36,KRT84
KRT36,KRT85
KRT33A,KRT6B
KRT2,KRT37
KRT2,KRT36
KRT2,KRT38
KRT2,KRT32
KRT2,KRT35
KRT2,KRT31
KRT2,KRT25
KRT2,KRT27
KRT2,KRT24
KRT2,KRT23
KRT2,KRT20
PI3,SPRR3
CDSN,CSTA
KRT8,KRT9
KRT24,KRT3
KRT24,KRT4
KRT24,KRT5
KRT24,KRT7
KRT24,KRT8
CDSN,IVL
CASP14,SPRR1B
CASP14,SPRR1A
EVPL,LOR
CASP14,SPRR2G
SPRR1A,TCHH
DSC1,PERP
JUP,PKP1
JUP,PKP2
LOR,PI3
JUP,PKP3
JUP,PKP4
CASP14,TCHH
KRT1,KRT9
FLG,JUP
KRT16,KRT8
KRT16,KRT7
IVL,SPRR3
CDSN,TCHH
EVPL,RPTN
KRT16,KRT5
KRT16,KRT4
KRT16,KRT3
KRT16,KRT2
DSG1,DSP
KRT5,KRT9
KRT74,KRT9
CASP14,PPL
KRT83,KRT9
CASP14,RPTN
PI3,SPRR1B
PI3,SPRR1A
KRT32,KRT81
KRT32,KRT80
KRT32,KRT83
KRT32,KRT82
KRT32,KRT85
KRT32,KRT84
KRT32,KRT86
KRT15,KRT6B
KRT15,KRT6A
KLK14,SPINK6
KRT15,KRT71
KRT15,KRT73
KRT15,KRT72
KRT15,KRT75
KRT15,KRT74
KRT15,KRT77
KRT15,KRT76
KRT15,KRT79
KRT15,KRT78
PPL,SPRR2G
KRT37,KRT83
KRT37,KRT84
KRT37,KRT85
KRT37,KRT86
KRT33B,KRT81
KRT33B,KRT82
KRT33B,KRT80
KRT33B,KRT85
KRT33B,KRT86
KRT33B,KRT83
KRT33B,KRT84
PPL,SPRR1B
KRT37,KRT80
PPL,SPRR1A
KRT37,KRT81
KRT40,KRT6A
KRT37,KRT82
KRT40,KRT6B
KRT37,KRT72
KRT37,KRT73
KRT40,KRT71
KRT37,KRT74
KRT37,KRT75
KRT37,KRT76
KRT37,KRT77
KRT37,KRT78
KRT33B,KRT6A
KRT37,KRT79
KRT33B,KRT6B
KRT40,KRT78
LCE3D,PI3
DSG1,PERP
KRT40,KRT79
KRT40,KRT76
KRT40,KRT77
KRT40,KRT74
KRT40,KRT75
KRT40,KRT72
KRT40,KRT73
KRT37,KRT6A
KRT37,KRT6B
KRT33B,KRT71
LOR,SPRR1A
KRT33B,KRT74
KRT33B,KRT75
KRT36,KRT6A
KRT33B,KRT72
KRT75,KRT9
KRT33B,KRT73
KRT33B,KRT78
KRT33B,KRT79
KRT33B,KRT76
KRT33B,KRT77
LOR,SPRR1B
KRT37,KRT71
KRT40,KRT81
KRT40,KRT82
KRT40,KRT80
KRT36,KRT71
KRT36,KRT72
KRT36,KRT6B
KRT40,KRT85
KRT40,KRT86
KRT40,KRT83
KRT40,KRT84
KRT4,KRT9
KRT36,KRT75
LOR,SPRR2G
KRT36,KRT76
CSTA,SPRR3
KRT36,KRT73
KRT36,KRT74
KRT36,KRT79
KRT36,KRT77
KRT36,KRT78
CSTA,TGM1
KRT23,KRT86
KRT16,KRT80
KRT16,KRT81
KRT15,KRT3
KRT15,KRT4
KRT15,KRT2
IVL,SPRR2G
KRT31,KRT6B
KRT31,KRT6A
KRT23,KRT84
KRT16,KRT82
KRT23,KRT85
KRT16,KRT83
KRT23,KRT82
KRT16,KRT84
KRT23,KRT83
KRT16,KRT85
KRT23,KRT80
KRT16,KRT86
KRT23,KRT81
KRT31,KRT73
KRT31,KRT72
KRT23,KRT79
KRT24,KRT6A
KRT31,KRT71
KRT24,KRT6B
KRT23,KRT77
KRT31,KRT77
KRT23,KRT78
KRT31,KRT76
KRT23,KRT75
KRT31,KRT75
KRT23,KRT76
KRT31,KRT74
KRT2,KRT33B
KRT2,KRT33A
KLK5,ST14
KLK5,SPINK5
KLK5,SPINK6
KRT23,KRT73
KRT23,KRT74
KRT23,KRT71
KRT31,KRT79
KRT23,KRT72
KRT31,KRT78
KRT31,KRT84
KRT31,KRT83
KRT31,KRT82
KRT31,KRT81
CASP14,PI3
KRT31,KRT86
KRT31,KRT85
KRT23,KRT6B
KRT23,KRT6A
KRT31,KRT80
KRT16,KRT6A
KRT16,KRT6B
IVL,PI3
KRT15,KRT80
KRT15,KRT82
KRT15,KRT81
KRT15,KRT84
KRT16,KRT79
KRT15,KRT83
KRT15,KRT86
KRT15,KRT85
KRT16,KRT71
KRT16,KRT72
KRT16,KRT73
KRT16,KRT74
KRT16,KRT75
KRT16,KRT76
KRT16,KRT77
KRT16,KRT78
KRT32,KRT78
KRT32,KRT77
IVL,RPTN
KRT32,KRT79
KRT10,KRT8
JUP,PERP
KRT10,KRT7
KRT10,KRT4
KRT10,KRT5
KRT10,KRT2
KRT10,KRT3
FLG,ST14
KRT25,KRT8
KRT32,KRT72
KRT32,KRT71
KRT32,KRT74
KRT25,KRT5
KRT32,KRT73
KRT25,KRT4
KRT32,KRT76
KRT25,KRT7
KRT32,KRT75
KRT32,KRT6A
KRT32,KRT6B
PI3,SPRR2G
KRT73,KRT9
KRT24,KRT78
KRT24,KRT79
KRT24,KRT74
KRT24,KRT75
KRT24,KRT76
KRT24,KRT77
CDSN,SPRR2G
KRT24,KRT71
KRT24,KRT72
KRT24,KRT73
CDSN,RPTN
KRT25,KRT3
CDSN,SPRR1A
CDSN,SPRR1B
KRT24,KRT85
SPRR2G,TCHH
KRT24,KRT86
KRT24,KRT81
KRT24,KRT82
KRT24,KRT83
KRT24,KRT84
KRT15,KRT7
KRT15,KRT8
KRT15,KRT5
KRT24,KRT80
CSTA,IVL
KRT19,KRT78
KRT19,KRT79
KRT19,KRT76
KRT19,KRT77
KRT19,KRT71
KRT19,KRT74
KRT19,KRT75
KRT19,KRT72
KRT19,KRT73
RPTN,SPRR2G
KRT19,KRT6A
KRT19,KRT6B
EVPL,TGM5
FLG,FURIN
EVPL,TGM1
KRT3,KRT9
DSG2,JUP
KRT76,KRT9
CSTA,EVPL
CASP14,FLG
SPRR3,TCHH
KRT35,KRT5
RPTN,SPRR3
KRT35,KRT4
KRT35,KRT8
KRT35,KRT7
KRT33B,KRT7
KRT33B,KRT8
KRT33B,KRT5
KRT27,KRT6B
KRT33B,KRT4
KRT27,KRT6A
DSG2,FLG
KRT27,KRT79
KRT27,KRT78
KRT27,KRT77
KRT27,KRT76
KRT27,KRT75
KRT27,KRT74
KRT27,KRT73
EVPL,SPRR1A
CASP14,CDSN
KRT27,KRT72
EVPL,SPRR1B
KRT27,KRT71
KRT27,KRT81
KRT27,KRT80
SPRR2G,TGM1
PERP,PKP1
PERP,PKP2
PERP,PKP3
PERP,PKP4
FLG,PCSK6
KRT23,KRT5
KRT23,KRT4
KRT23,KRT3
KRT23,KRT8
DSG3,PERP
KRT23,KRT7
IVL,PPL
DSC2,PERP
EVPL,SPRR2G
KRT27,KRT86
KRT27,KRT85
KRT27,KRT84
KRT27,KRT83
KRT27,KRT82
KRT12,KRT74
KRT12,KRT73
DSG1,JUP
KRT12,KRT72
KRT12,KRT71
CDSN,LCE3D
TGM1,TGM5
KLK12,SPINK6
KRT85,KRT9
KRT12,KRT79
KRT12,KRT78
KRT12,KRT77
KRT12,KRT76
KRT12,KRT75
KRT14,KRT86
KRT14,KRT85
KRT14,KRT84
KRT12,KRT6B
KRT12,KRT6A
KRT14,KRT83
EVPL,TCHH
SPRR3,TGM1
KRT14,KRT82
KRT14,KRT81
KRT14,KRT80
LCE3D,LOR
KRT14,KRT76
KRT14,KRT75
KRT14,KRT74
KRT14,KRT73
KRT14,KRT79
KRT14,KRT78
KRT14,KRT77
RPTN,SPRR1A
RPTN,SPRR1B
KRT14,KRT72
KRT14,KRT71
KRT14,KRT6B
KRT12,KRT85
KRT12,KRT84
KRT12,KRT83
KRT12,KRT82
KRT12,KRT81
KRT14,KRT6A
KRT12,KRT80
DSG1,FLG
DSP,PERP
DSG4,DSP
CDSN,EVPL
CASP14,CSTA
DSC3,PKP3
DSC3,PKP4
DSC3,PKP1
DSC3,PKP2
KRT12,KRT86
KRT32,KRT4
KLK5,KLK8
KRT32,KRT5
KRT32,KRT7
KRT32,KRT8
DSG2,PERP
KRT10,KRT82
CASP14,LOR
KRT10,KRT83
KRT79,KRT9
KRT10,KRT80
KRT10,KRT81
KRT10,KRT86
KRT10,KRT84
KRT10,KRT85
IVL,TCHH
KRT10,KRT71
KRT10,KRT72
KRT10,KRT75
KRT10,KRT76
KRT10,KRT73
KRT10,KRT74
KRT10,KRT79
KRT10,KRT77
PPL,TGM1
KRT10,KRT78
KRT36,KRT4
KRT36,KRT5
KRT36,KRT7
KRT33A,KRT5
KRT36,KRT8
KRT33A,KRT4
KRT33A,KRT7
IVL,LOR
PPL,TGM5
KRT33A,KRT8
DSG3,DSP
LOR,SPRR3
CSTA,LOR
DSC3,DSG4
DSC3,DSG2
DSC3,DSG3
DSC3,DSG1
KRT10,KRT6A
KRT10,KRT6B
IVL,TGM5
CSTA,PPL
IVL,TGM1
DSP,FLG
KRT72,KRT9
CASP14,SPRR3
EVPL,LCE3D
KRT82,KRT9
CDSN,TGM1
LCE3D,PPL
FLG,KLK5
DSP,JUP
DSG2,DSP
AP2M1,RPS6KA5
AP2M1,RPS6KA6
AP2A1,RPS6KA5
AP2A1,RPS6KA6
AP2M1,RPS6KA1
AP2M1,RPS6KA2
AP2M1,RPS6KA3
ANK2,SCN1B
AP2M1,RPS6KA4
ANK2,SPTB
AP2A1,RPS6KA3
AP2A1,RPS6KA4
AP2A1,RPS6KA1
AP2A1,RPS6KA2
SPTA1,SPTBN5
SPTA1,SPTBN1
AP2M1,AP2S1
SPTA1,SPTBN2
AP2A2,NUMB
SPTA1,SPTBN4
RPS6KA3,SH3GL2
ANK1,SCN5A
CD24,L1CAM
RPS6KA1,SH3GL2
RPS6KA5,SH3GL2
ANK1,KCNQ2
KCNQ2,SPTB
SCN5A,SPTBN4
SCN1B,SPTAN1
AP2A2,KIF4A
SCN5A,SPTBN5
ANK1,KCNQ3
L1CAM,RPS6KA3
CLTC,KIF4A
L1CAM,RPS6KA2
L1CAM,RPS6KA5
L1CAM,RPS6KA4
L1CAM,RPS6KA1
KCNQ2,NRCAM
NRCAM,SPTB
FGFR1,L1CAM
NRCAM,SPTA1
CSNK2B,L1CAM
SCN5A,SPTBN1
SCN5A,SPTBN2
CHL1,NRP1
SPTA1,SPTB
AP2A1,SH3GL2
NFASC,SPTBN1
ANK2,KCNQ3
NFASC,SPTBN2
ANK2,KCNQ2
L1CAM,SPTBN5
L1CAM,SPTBN4
CLTC,RPS6KA6
KCNQ2,SPTBN2
L1CAM,SPTBN2
KCNQ2,SPTBN1
CLTC,RPS6KA4
L1CAM,SPTBN1
KCNQ2,SPTBN4
CLTC,RPS6KA5
CLTA,L1CAM
CLTC,RPS6KA2
CLTC,RPS6KA3
KCNQ2,SPTBN5
CLTC,RPS6KA1
AP2A1,MAPK1
AP2A1,AP2S1
CNTNAP1,NFASC
AP2M1,MAPK1
AP2A1,AP2B1
L1CAM,NUMB
SCN1B,SPTBN4
SCN1B,SPTBN2
SCN1B,SPTBN1
ANK1,CHL1
NFASC,SCN1B
SCN1B,SPTB
SCN1B,SPTBN5
AP2A2,MAPK1
AP2S1,L1CAM
KCNQ2,NFASC
ITGB3,L1CAM
AP2A1,CLTA
AP2A1,CLTC
L1CAM,SPTB
SPTAN1,SPTBN2
SPTAN1,SPTBN1
ANK1,SPTAN1
AP2A1,AP2M1
SPTAN1,SPTBN5
SPTAN1,SPTBN4
ANK2,SCN5A
AP2S1,SH3GL2
ITGA5,L1CAM
L1CAM,SPTAN1
CLTA,CLTC
DPYSL2,L1CAM
ANK1,NRCAM
AP2M1,CLTC
SPTAN1,SPTB
AP2M1,CLTA
CHL1,ITGB1
ANK1,SCN1B
KCNQ2,SPTAN1
CLTA,SH3GL2
ALCAM,L1CAM
KCNQ3,SPTA1
CLTA,MAPK1
AP2B1,KIF4A
L1CAM,RANBP9
EZR,L1CAM
L1CAM,MAPK1
ANK1,SPTBN1
CHL1,ITGA2
ANK1,SPTBN2
ANK1,SPTBN4
CHL1,ITGA1
ANK1,SPTBN5
AP2B1,MAPK1
CLTC,MAPK1
NRCAM,SPTAN1
AP2A2,L1CAM
RPS6KA6,SH3GL2
NFASC,NRCAM
AP2A2,AP2M1
NFASC,SCN5A
KCNQ2,SPTA1
PAK1,RAC1
L1CAM,LAMC1
AP2A1,L1CAM
SCN5A,SPTAN1
L1CAM,NCAM1
AP2M1,KIF4A
AP2S1,RPS6KA3
AP2S1,RPS6KA4
AP2S1,RPS6KA5
AP2A2,CLTA
AP2S1,RPS6KA6
AP2A2,CLTC
AP2S1,RPS6KA1
AP2S1,RPS6KA2
ITGA9,L1CAM
ANK2,NRCAM
NRCAM,SPTBN5
KIF4A,SH3GL2
NRCAM,SPTBN2
L1CAM,SH3GL2
NRCAM,SPTBN1
L1CAM,NCAN
AP2M1,SH3GL2
NRCAM,SPTBN4
KCNQ3,SPTB
AP2B1,SH3GL2
CLTC,L1CAM
L1CAM,NRP1
L1CAM,LAMB1
NRCAM,NRP2
DCX,NFASC
NFASC,SDCBP
CSNK2A1,L1CAM
ITGB1,L1CAM
LAMB1,LAMC1
KCNQ3,SPTBN1
SCN1B,SPTA1
NFASC,SPTA1
ANK2,SPTA1
L1CAM,LAMA1
ITGA2B,L1CAM
DLG4,NRCAM
AP2A2,RPS6KA6
AP2A2,RPS6KA5
AP2A2,RPS6KA4
AP2A2,RPS6KA3
AP2A2,RPS6KA2
AP2A2,RPS6KA1
KIF4A,L1CAM
CNTN2,L1CAM
AP2A2,SH3GL2
KCNQ3,SPTBN4
KCNQ3,SPTBN5
ANK2,NFASC
KCNQ3,SPTBN2
MAPK1,SH3GL2
AP2A1,DPYSL2
AP2B1,AP2S1
KCNQ3,NFASC
CLTA,KIF4A
RPS6KA4,SH3GL2
AP2A1,NUMB
KCNQ3,SPTAN1
AP2B1,RPS6KA2
AP2B1,RPS6KA3
AP2B1,RPS6KA4
AP2B1,RPS6KA5
ANK1,SPTB
L1CAM,SPTA1
ANK1,NFASC
SCN5A,SPTA1
AP2B1,RPS6KA1
AP2S1,KIF4A
NRCAM,SCN5A
AP2B1,RPS6KA6
AP2A1,KIF4A
ANK2,SPTAN1
AP2S1,CLTC
AP2B1,AP2M1
AP2A2,AP2B1
KCNQ3,NRCAM
NFASC,SPTAN1
CSNK2A2,L1CAM
CNTN1,L1CAM
EPHB2,L1CAM
AP2B1,CLTC
AP2S1,MAPK1
EGFR,L1CAM
AP2B1,CLTA
L1CAM,SRC
ANK1,L1CAM
SCN5A,SPTB
DLG3,NRCAM
AP2B1,L1CAM
CLTC,SH3GL2
NFASC,SPTBN5
AP2A2,AP2S1
NFASC,SPTBN4
AP2S1,CLTA
CHL1,CNTN6
LAMA1,LAMB1
ANK2,SPTBN1
ITGAV,L1CAM
ANK2,SPTBN2
ANK2,SPTBN5
ANK2,SPTBN4
CLTA,RPS6KA1
L1CAM,RPS6KA6
DPYSL2,NUMB
AP2A2,DPYSL2
CLTA,RPS6KA6
CNTN1,CNTNAP1
CLTA,RPS6KA3
CLTA,RPS6KA2
CLTA,RPS6KA5
CLTA,RPS6KA4
CNTN2,NRCAM
LAMA1,LAMC1
ANK2,L1CAM
RPS6KA2,SH3GL2
NRCAM,SCN1B
ANK1,SPTA1
RAC1,VAV2
GAP43,LYPLA2
DLG1,NRCAM
CHL1,ITGA10
AP2M1,L1CAM
CNTN1,NFASC
NFASC,SPTB
ADAM11,LGI1
ADAM22,LGI2
ADAM23,DLG4
ADAM22,LGI3
ADAM22,LGI1
CACNG4,LGI1
CACNG8,DLG4
LGI3,STX1A
LGI3,STX1B
CACNG2,DLG4
CACNG3,LGI1
ADAM22,CACNG8
CACNG8,LGI1
ADAM23,CACNG8
ADAM22,CACNG4
DLG4,LGI1
CACNG3,DLG4
CACNG2,LGI1
ADAM23,LGI4
ADAM23,LGI3
CACNG4,DLG4
ADAM23,LGI2
ADAM23,LGI1
ADAM23,CACNG3
ADAM22,DLG4
ADAM23,CACNG4
ADAM22,CACNG3
ADAM22,LGI4
ADAM23,CACNG2
ADAM22,CACNG2
ADAM22,ADAM23
ADAM11,LGI4
ABL1,CDON
CDH2,MAPK11
CTNNA2,MAPK12
MAP2K6,SPAG9
CDH2,MAPK12
CTNNA1,MAPK11
CTNNA2,MAPK11
CDC42,MAP2K6
BOC,MAP2K6
CTNNA1,MAPK12
CTNNA2,MAPK14
ABL1,CDH2
CTNNA1,MAPK14
MAPK14,TCF3
MEF2A,MYOG
CDH2,MAPK14
MAPK11,SPAG9
BOC,CDC42
CDC42,CDH15
CDH15,CDON
ABL1,MAP2K6
MAPK12,TCF3
MEF2A,MYF5
MEF2A,MYF6
BNIP2,CDON
ABL1,BNIP2
MEF2A,TCF3
BNIP2,CDC42
MAPK14,SPAG9
CTNNB1,MAP2K6
CDH2,CDON
BNIP2,CDH2
CTNNB1,SPAG9
BNIP2,MAPK11
BNIP2,MAPK12
BNIP2,MAPK14
ABL1,CDC42
MAPK11,TCF3
CDON,CTNNA2
MAPK12,MEF2C
CDON,CTNNA1
MAPK12,MEF2A
MYOG,TCF3
MEF2A,MYOD1
CDH2,CTNNA2
CDH15,SPAG9
CDH15,MAP2K6
CDON,CTNNB1
CDON,MAPK12
CDON,MAPK11
BOC,SPAG9
CDON,MAPK14
CDH2,CTNNB1
CDH2,SPAG9
BOC,NEO1
MAPK12,SPAG9
CDC42,CDON
CDC42,CTNNA1
CDC42,CTNNA2
MYF5,TCF3
NEO1,NTN3
BNIP2,MAP2K6
BOC,NTN3
CDH15,CTNNA2
BNIP2,SPAG9
CDH15,CTNNB1
MAPK14,MEF2A
ABL1,MAPK12
ABL1,MAPK11
ABL1,MAPK14
MYF6,TCF3
BOC,CDH15
BOC,CTNNA2
ABL1,CTNNA1
BOC,CTNNA1
ABL1,CTNNA2
CDC42,CDH2
MAPK14,MEF2C
CDC42,CTNNB1
MAPK11,MEF2C
CDH15,MAPK14
MAPK11,MEF2A
ABL1,CDH15
BOC,CDH2
CDC42,MAPK14
CDC42,MAPK11
CDC42,MAPK12
BNIP2,CDH15
